"PID","MS.SubClass","Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
916455050,20,68,6718,8,5,2001,2001,86,250,0,1017,1267,1312,0,0,1312,0,0,2,0,2,1,5,0,2001,2,471,256,28,0,0,0,0,0,1,2007,180500
916455150,20,80,11305,8,5,2002,2002,886,1329,0,593,1922,1922,0,0,1922,1,0,2,0,2,1,6,1,2002,3,692,201,64,0,0,0,0,0,4,2007,282000
917425190,20,50,35133,5,4,1963,1963,226,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,1963,3,995,0,263,0,0,263,0,0,5,2007,186700
921126010,20,93,15306,8,5,2006,2007,100,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,2006,3,712,0,0,0,0,0,0,0,5,2007,283463
921205070,60,88,12665,8,5,2005,2006,245,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,2005,3,642,144,39,0,0,0,0,0,2,2007,281213
923203010,120,62,6710,6,5,1996,1997,134,16,904,0,920,936,0,0,936,2,0,0,1,0,1,3,0,1996,2,460,0,40,0,0,0,0,0,6,2007,140000
923204050,20,94,25286,4,5,1963,1963,0,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,1963,2,648,0,0,0,0,0,0,0,1,2007,132250
923204140,90,100,25000,5,4,1967,1967,0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,1967,2,576,0,0,0,0,0,0,0,6,2007,143000
923205025,190,68,32463,4,4,1961,1975,149,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,1975,4,1356,439,0,0,0,0,0,0,3,2007,168000
923225040,120,44,4224,5,7,1976,1976,0,840,0,200,1040,1060,0,0,1060,1,0,1,0,3,1,6,1,1976,2,572,100,110,0,0,0,0,0,6,2007,129900
923226300,160,21,1504,4,4,1972,1972,0,252,0,294,546,546,546,0,1092,0,0,1,1,3,1,5,0,1972,1,253,0,0,0,0,0,0,0,5,2007,85500
923228220,160,21,1495,4,6,1970,1970,189,384,0,162,546,546,546,0,1092,0,0,1,1,3,1,5,0,1979,0,0,0,64,0,0,0,0,0,5,2007,93900
923228250,160,21,2001,4,5,1970,1970,80,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970,1,286,0,0,0,0,0,0,0,1,2007,75000
923228390,160,21,1890,4,3,1976,1976,0,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1976,1,286,0,0,0,0,0,0,0,4,2007,75190
923229010,80,68,11333,6,5,1976,1976,0,539,0,490,1029,1062,0,0,1062,1,0,1,0,3,1,5,2,1976,2,539,120,0,0,0,0,0,0,5,2007,146800
923229100,80,68,15957,6,6,1977,1977,0,1148,0,96,1244,1356,0,0,1356,2,0,2,0,3,1,6,1,1977,2,528,1424,0,0,0,0,0,0,9,2007,188000
923229140,20,61,33983,5,6,1977,1994,0,1112,0,48,1160,1676,0,0,1676,1,0,1,1,3,1,6,2,1977,2,672,690,90,0,0,0,0,0,5,2007,196000
923230010,60,68,8286,5,7,1977,1977,0,531,0,185,716,716,716,0,1432,1,0,1,1,3,1,6,1,1977,2,531,0,136,0,0,240,0,0,6,2007,157000
923251160,20,124,27697,4,3,1961,1961,198,811,0,585,1396,1608,0,0,1608,0,0,1,0,3,1,6,0,1961,1,444,152,38,0,0,0,0,0,11,2007,80000
923252080,20,69,7599,4,6,1982,2006,0,565,0,280,845,845,0,0,845,1,0,1,0,2,1,4,0,1987,2,360,0,0,0,0,0,0,0,6,2007,129500
923275200,20,76,8314,5,7,1982,1982,0,546,0,270,816,816,0,0,816,0,0,1,0,2,1,5,0,1982,1,264,168,0,0,0,0,0,0,6,2007,124500
923400150,20,63,10712,5,5,1991,1992,0,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,1979,0,0,0,28,0,0,0,0,0,9,2007,93500
526302040,20,85,10533,6,6,1956,1956,244,773,0,235,1008,1024,0,0,1024,1,0,1,0,2,1,5,2,1956,1,313,0,0,0,0,280,0,0,8,2006,157500
526302120,20,68,11765,5,5,1957,1957,302,1127,0,490,1617,1797,0,0,1797,0,0,1,1,3,1,7,1,1957,3,963,0,0,0,0,0,0,0,6,2006,169000
526303060,20,68,39384,6,6,1957,1957,902,1110,0,595,1705,1390,0,0,1390,1,0,1,1,1,1,4,2,1957,2,550,0,189,0,0,0,0,0,10,2006,252000
527105060,60,60,8238,6,5,1997,1998,0,700,0,113,813,813,712,0,1525,1,0,2,1,3,1,6,1,1997,2,400,421,72,0,0,0,0,0,5,2006,183500
527106010,60,68,13006,7,5,1997,1997,285,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,1997,2,642,0,0,0,0,0,0,0,11,2006,222000
527107020,60,68,13041,6,5,1995,1995,0,0,0,781,781,781,890,0,1671,0,0,2,1,3,1,7,1,1995,2,423,0,84,0,0,0,0,0,2,2006,170000
527107030,60,68,13031,6,5,1995,1996,0,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,1995,2,409,315,44,0,0,0,0,0,7,2006,187500
527108010,60,134,19378,7,5,2005,2006,456,57,0,1335,1392,1392,1070,0,2462,1,0,2,1,4,1,9,1,2006,2,576,239,132,0,168,0,0,0,3,2006,320000
527108030,60,50,13128,8,5,2005,2005,216,0,0,1074,1074,1074,990,0,2064,0,0,2,1,4,1,7,1,2005,2,527,0,119,0,0,0,0,0,1,2006,250000
527108060,60,42,13751,7,5,2005,2006,248,60,0,1640,1700,1700,512,0,2212,1,0,2,1,3,1,9,1,2006,3,773,237,38,0,0,115,0,0,5,2006,309000
527108090,60,168,23257,7,5,2006,2006,0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2006,2,422,0,100,0,0,0,0,0,9,2006,274725
527190050,160,44,5306,7,7,1987,1987,0,495,215,354,1064,1064,703,0,1767,1,0,2,0,2,1,5,1,1987,2,504,441,35,0,0,0,0,0,6,2006,239000
527190220,120,68,6563,8,5,1985,1985,0,1148,0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,1985,2,564,114,28,234,0,0,0,0,12,2006,275000
527210030,60,59,16023,9,5,2005,2006,600,1218,0,180,1398,1414,1384,0,2798,1,0,3,1,3,1,11,1,2005,3,670,182,37,0,0,0,0,0,3,2006,457347
527210040,60,60,18062,10,5,2006,2006,662,0,0,1528,1528,1528,1862,0,3390,0,0,3,1,5,1,10,1,2006,3,758,204,34,0,0,0,0,0,9,2006,545224
527210050,60,63,12292,9,5,2006,2006,184,205,0,889,1094,1102,1371,0,2473,0,0,2,1,4,1,11,1,2006,3,675,246,39,0,0,0,0,0,7,2006,356383
527212030,60,85,16056,9,5,2005,2006,208,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,2005,3,716,214,108,0,0,0,0,0,7,2006,556581
527212040,60,82,12438,8,5,2006,2006,466,0,0,1234,1234,1264,1312,0,2576,0,0,2,1,4,1,10,1,2006,3,666,324,100,0,0,0,0,0,7,2006,361919
527214060,60,82,16052,10,5,2006,2006,734,1206,0,644,1850,1850,848,0,2698,1,0,2,1,4,1,11,1,2006,3,736,250,0,0,0,0,0,0,7,2006,535000
527216050,60,66,13682,10,5,2006,2006,1031,0,0,1410,1410,1426,1519,0,2945,0,0,3,1,3,1,10,1,2006,3,641,192,0,37,0,0,0,0,10,2006,438780
527226010,60,68,14762,5,6,1948,1950,0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,1979,2,672,120,144,0,0,0,0,0,5,2006,169000
527250040,190,100,34650,5,5,1955,1955,0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,3,1,5,0,1955,2,572,264,0,0,0,0,0,0,1,2006,145000
527252090,120,60,8147,9,5,2005,2005,230,1191,0,523,1714,1714,0,0,1714,1,0,2,0,2,1,7,1,2005,2,517,156,55,0,0,0,0,0,8,2006,318000
527254070,20,69,11302,8,5,2005,2006,238,1422,0,392,1814,1826,0,0,1826,1,0,2,0,3,1,7,1,2005,3,758,180,75,0,0,120,0,0,8,2006,319000
527256120,20,90,18261,9,5,2005,2005,420,1416,0,494,1910,2000,0,0,2000,1,0,2,1,3,1,8,2,2005,3,722,351,102,0,0,123,0,0,9,2006,470000
527302080,50,68,13837,7,5,1988,1988,178,1002,202,0,1204,1377,806,0,2183,0,0,2,1,4,1,9,0,1988,3,786,0,0,0,0,0,0,0,2,2006,229000
527325160,60,68,16659,7,7,1977,1994,34,795,0,0,795,1468,795,0,2263,1,0,2,1,3,1,9,1,1977,2,539,0,250,0,0,0,0,0,3,2006,235000
527327080,60,68,18800,6,5,1976,1976,120,712,0,84,796,790,784,0,1574,1,0,2,1,3,1,6,1,1976,2,566,306,111,0,0,0,0,0,7,2006,190000
527354040,20,80,10400,7,5,1988,1988,102,929,0,916,1845,1872,0,0,1872,0,1,2,0,3,1,6,1,1988,2,604,197,39,0,0,0,0,0,6,2006,241500
527355060,60,81,10530,7,5,1978,1978,68,0,0,945,945,945,912,0,1857,0,0,2,1,4,1,8,1,1978,2,482,400,105,0,0,0,0,0,7,2006,188900
527355280,20,79,10240,6,6,1980,1980,157,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,1980,2,612,384,131,0,0,0,0,0,5,2006,207500
527356020,60,80,16692,7,5,1978,1978,184,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,1978,2,564,0,112,0,0,440,519,2000,7,2006,250000
527358090,85,68,9927,7,5,1976,1976,252,1005,0,42,1047,1083,0,0,1083,1,0,1,0,2,1,5,1,1976,2,596,444,0,40,0,0,0,0,7,2006,172000
527365010,60,75,9512,7,5,2005,2006,0,788,0,172,960,960,1358,0,2318,1,0,2,1,3,1,8,1,2005,2,541,0,246,0,0,0,0,0,6,2006,294323
527375160,80,81,10530,6,6,1975,2000,248,548,0,127,675,1109,766,0,1875,0,0,3,0,3,1,8,1,1975,2,485,48,28,0,0,0,0,0,6,2006,184500
527376090,20,78,10140,5,6,1975,1975,0,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,1975,2,495,0,88,0,0,0,0,0,7,2006,153500
527378010,20,80,10000,6,6,1974,1974,176,755,0,348,1103,1103,0,0,1103,0,0,2,0,3,1,6,0,1974,2,462,295,84,0,0,0,0,0,6,2006,155000
527402210,20,68,15870,5,5,1969,1969,0,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,1969,1,299,240,32,0,0,0,0,0,3,2006,138800
527403120,20,68,8125,4,4,1971,1971,0,614,0,244,858,858,0,0,858,0,0,1,0,3,1,5,0,1979,0,0,0,0,0,0,0,0,0,6,2006,88000
527404180,20,60,7200,4,4,1971,1971,0,20,620,224,864,874,0,0,874,0,1,1,0,3,1,5,0,1995,2,576,63,0,0,0,0,0,0,3,2006,97500
527450010,160,24,2760,6,5,1973,1973,514,0,0,525,525,525,567,0,1092,0,0,1,1,3,1,6,0,1973,2,440,0,0,0,0,0,0,0,12,2006,105500
527450080,160,24,2160,5,6,1973,1973,200,402,0,363,765,765,600,0,1365,0,0,1,1,3,1,7,1,1973,2,440,0,36,0,0,0,0,0,6,2006,125500
527451200,160,21,1680,6,5,1971,1971,236,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,1979,0,0,201,0,0,0,0,0,0,4,2006,91500
527451450,160,21,1680,6,5,1972,1972,504,276,0,207,483,483,465,0,948,0,0,1,1,2,1,5,0,1972,1,264,0,0,0,0,0,0,0,7,2006,89000
527451460,160,21,1680,6,5,1972,1972,504,382,0,143,525,525,567,0,1092,0,0,1,1,3,1,6,0,1972,1,264,352,0,0,0,0,0,0,10,2006,108000
527452290,20,65,7514,5,7,1967,1975,0,373,108,462,943,1387,0,0,1387,1,0,1,0,3,1,6,1,1974,1,300,0,0,240,0,0,0,0,9,2006,145000
527455100,160,24,2179,6,5,1976,1976,0,70,0,785,855,855,601,0,1456,0,0,2,1,3,1,6,1,1976,2,460,0,28,0,0,0,0,0,7,2006,144000
528102010,20,129,16737,9,5,2004,2005,66,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,2004,3,770,194,45,0,0,0,0,0,9,2006,315000
528102080,60,72,16387,9,5,2006,2006,215,1369,0,369,1738,1738,851,0,2589,1,0,2,1,4,1,11,1,2006,3,831,0,0,0,0,0,0,0,8,2006,412083
528106120,20,110,16163,8,5,2004,2004,232,0,0,1618,1618,1618,0,0,1618,0,0,2,0,2,1,6,1,2004,3,880,0,0,0,0,0,0,0,7,2006,252000
528110050,20,107,13891,10,5,2006,2006,0,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,2006,3,850,216,229,0,0,0,0,0,9,2006,465000
528112010,20,108,12228,7,5,2006,2006,206,0,0,1721,1721,1740,0,0,1740,0,0,2,0,4,1,8,0,2006,3,874,0,43,0,0,0,0,0,9,2006,293000
528114010,20,120,14780,9,5,2005,2005,568,1505,0,363,1868,1868,0,0,1868,1,0,2,0,2,1,7,1,2005,3,1085,354,56,0,0,156,0,0,6,2006,415000
528118110,60,120,13975,9,5,2005,2006,525,0,0,1090,1090,1117,1089,0,2206,0,0,2,1,4,1,10,1,2005,3,670,148,95,0,0,0,0,0,8,2006,300000
528120110,60,80,10240,8,5,2005,2005,178,0,0,1030,1030,1038,1060,0,2098,0,0,2,1,3,1,8,1,2005,3,878,192,52,0,0,0,0,0,3,2006,275500
528142010,60,103,12867,8,5,2005,2006,0,0,0,1209,1209,1209,1044,0,2253,0,0,2,1,3,1,8,1,2005,2,575,243,142,0,0,0,0,0,7,2006,344133
528142060,60,82,10672,8,5,2006,2006,0,0,0,1054,1054,1054,1335,0,2389,0,0,2,1,4,1,10,1,2006,3,672,176,64,0,0,0,0,0,11,2006,298236
528144030,60,86,11065,8,5,2006,2006,788,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,2006,3,753,177,74,0,0,0,0,0,10,2006,281000
528150080,20,121,13758,9,5,2005,2006,430,1232,0,560,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,2005,3,925,204,49,0,0,0,0,0,3,2006,372397
528150090,20,131,14828,9,5,2004,2005,674,1383,0,397,1780,1780,0,0,1780,1,0,2,0,2,1,7,1,2004,3,816,144,68,0,0,0,0,0,8,2006,378000
528164040,20,72,11846,9,5,2003,2004,562,1567,0,225,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,2003,3,874,206,49,0,0,0,0,0,8,2006,374000
528170040,60,56,20431,9,5,2005,2006,870,1410,0,438,1848,1848,880,0,2728,1,0,2,1,4,1,10,2,2006,3,706,0,0,0,0,0,0,0,4,2006,437154
528172020,60,74,10927,8,5,2005,2005,280,546,0,512,1058,1058,846,0,1904,1,0,2,1,3,1,8,1,2003,2,736,179,60,0,0,0,0,0,6,2006,275000
528174080,120,43,7052,7,5,2005,2005,240,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2005,2,484,192,36,0,0,0,0,0,6,2006,185850
528180080,120,48,5911,9,5,2005,2005,278,472,0,1088,1560,1565,0,0,1565,1,0,2,0,2,1,6,1,2005,2,556,196,56,0,0,0,0,0,3,2006,282500
528181040,120,40,6792,7,5,2005,2006,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,0,0,3,2006,202665
528186110,120,48,6373,9,5,2006,2006,572,415,0,1251,1666,1666,0,0,1666,1,0,2,0,2,1,6,1,2006,2,575,228,75,0,0,0,0,0,6,2006,310090
528188040,120,68,3136,7,5,2003,2003,163,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2003,2,478,148,36,0,0,0,0,0,3,2006,171750
528218060,60,65,10237,6,5,2005,2006,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2005,2,390,0,24,0,0,0,0,0,2,2006,170440
528218080,60,65,10237,7,5,2006,2006,0,0,0,738,738,738,754,0,1492,0,0,2,1,3,1,8,0,2006,2,440,0,32,0,0,0,0,0,9,2006,169985
528218130,60,58,17104,7,5,2006,2006,0,554,0,100,654,664,832,0,1496,1,0,2,1,3,1,7,1,2006,2,426,100,24,0,0,0,0,0,9,2006,179665
528218140,60,58,14054,7,5,2006,2006,0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,2006,3,660,100,17,0,0,0,0,0,11,2006,219210
528221010,20,102,11660,6,5,2006,2006,0,0,0,1326,1326,1326,0,0,1326,0,0,2,0,3,1,6,0,2006,2,427,100,0,0,0,0,0,0,7,2006,174190
528222010,60,96,11631,8,5,2004,2005,236,0,0,1052,1052,1052,1321,0,2373,0,0,2,1,4,1,9,1,2004,3,632,120,46,0,0,0,0,0,6,2006,258000
528222020,60,75,9073,7,5,2006,2006,0,0,0,738,738,738,754,0,1492,0,0,2,1,3,1,8,0,2006,2,440,100,32,0,0,0,0,0,10,2006,185101
528228280,120,43,3087,7,5,2006,2006,14,453,0,767,1220,1364,0,0,1364,1,0,2,0,2,1,6,1,2006,2,437,100,16,0,0,0,0,0,11,2006,210250
528228325,120,68,3196,7,5,2003,2004,18,0,0,1374,1374,1557,0,0,1557,0,0,2,0,2,1,7,1,2003,2,420,143,20,0,0,0,0,0,10,2006,234000
528228360,120,68,2938,7,5,2002,2002,40,1038,0,330,1368,1511,0,0,1511,1,0,2,0,2,1,5,1,2002,2,398,130,30,0,0,0,0,0,5,2006,246990
528228545,120,43,3010,7,5,2005,2006,16,16,0,1232,1248,1248,0,0,1248,0,0,2,0,2,1,5,0,2005,2,438,108,0,0,0,0,0,0,3,2006,167240
528228550,120,43,3010,7,5,2005,2006,14,16,0,1126,1142,1142,0,0,1142,0,0,2,0,2,1,6,0,2005,2,440,90,0,0,0,0,0,0,6,2006,156820
528228565,120,43,3013,7,5,2005,2005,145,16,0,1346,1362,1506,0,0,1506,0,0,2,0,2,1,6,1,2005,2,440,142,20,0,0,0,0,0,4,2006,213490
528228575,120,53,3982,8,5,2006,2006,0,1154,0,366,1520,1567,0,0,1567,1,0,2,0,1,1,7,1,2006,3,648,312,0,0,0,0,0,0,10,2006,264561
528228580,120,53,4045,7,5,2006,2006,45,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,2006,3,648,161,20,0,0,0,0,0,10,2006,246578
528231050,60,60,21930,5,5,2005,2005,0,0,0,732,732,734,1104,0,1838,0,0,2,1,4,1,7,1,2005,2,372,100,40,0,0,0,0,0,7,2006,192140
528235190,60,59,9171,7,5,2004,2005,0,0,0,848,848,848,750,0,1598,0,0,2,1,3,1,7,1,2004,2,433,100,48,0,0,0,0,0,7,2006,201490
528250060,60,63,7875,7,5,2003,2003,0,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2003,2,393,0,75,0,0,0,0,0,7,2006,180000
528275060,60,68,8121,6,5,2000,2000,0,0,0,953,953,953,711,0,1664,0,0,2,1,3,1,7,1,2000,2,460,100,40,0,0,0,0,0,1,2006,172400
528275080,60,68,8658,6,5,2000,2000,0,732,0,250,982,1008,881,0,1889,0,0,2,1,3,1,9,1,2000,2,431,0,0,0,0,0,0,0,4,2006,215000
528280100,60,68,11214,7,5,1998,1999,0,0,0,930,930,956,930,0,1886,0,0,2,1,4,1,10,1,1998,2,431,89,0,0,0,0,0,0,7,2006,199900
528290140,60,58,10852,6,5,2000,2000,0,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2000,2,472,0,38,0,0,0,0,0,2,2006,173000
528292080,60,68,12104,7,5,2006,2006,0,0,0,1035,1035,1082,1240,0,2322,0,0,3,1,4,1,8,0,2006,3,617,400,45,0,0,0,0,0,8,2006,287602
528294070,60,66,8738,7,5,1999,1999,302,0,0,975,975,1005,1286,0,2291,0,0,2,1,4,1,8,1,1999,2,429,192,0,0,0,0,0,0,2,2006,230000
528315030,60,82,9452,8,5,1997,1998,423,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,1997,3,870,0,70,0,0,0,0,0,6,2006,348000
528315070,60,84,9660,8,5,1998,1998,242,791,0,253,1044,1079,897,0,1976,1,0,2,1,3,1,7,1,1998,3,885,210,31,0,0,0,0,0,2,2006,286000
528315080,60,83,9545,8,5,2000,2000,322,505,0,655,1160,1205,1029,0,2234,1,0,2,1,3,1,7,1,2000,3,768,0,50,0,0,0,0,0,6,2006,300000
528348010,60,93,12090,8,5,1998,1998,650,0,0,1141,1141,1165,1098,0,2263,0,0,2,1,4,1,10,1,1998,2,420,144,123,0,0,0,0,0,7,2006,258000
528363070,60,68,10236,8,5,1994,1995,501,380,168,742,1290,1305,1189,0,2494,1,0,2,1,4,1,9,1,1994,3,803,200,95,0,0,0,0,0,6,2006,321000
528365090,60,92,10120,8,5,1994,1994,391,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,1994,3,844,309,78,0,0,0,0,0,12,2006,290000
528366040,60,68,12585,8,5,1993,1993,420,247,1039,0,1286,1565,1234,0,2799,1,0,2,1,3,1,8,1,1993,3,704,432,136,0,0,0,0,0,10,2006,315000
528429060,60,75,12447,8,5,2005,2006,192,0,0,1100,1100,1116,848,0,1964,0,0,2,1,3,1,8,1,2005,2,760,200,70,0,0,0,0,0,1,2006,252000
528429100,20,49,15218,8,5,2006,2006,0,1562,0,108,1670,1670,0,0,1670,1,0,2,1,2,1,6,1,2006,3,928,0,240,200,0,0,0,0,9,2006,336820
528429120,20,49,20896,8,5,2005,2006,0,1721,0,356,2077,2097,0,0,2097,1,0,1,1,1,1,8,1,2005,3,1134,192,267,0,0,0,0,0,1,2006,423000
528429130,20,85,10182,8,5,2006,2006,420,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2006,2,500,322,50,0,0,0,0,0,5,2006,290000
528477010,60,100,13162,9,5,2006,2006,0,1836,0,200,2036,2036,604,0,2640,1,0,3,1,3,1,11,1,2006,3,792,0,265,0,0,0,0,0,11,2006,405749
528477030,20,81,11216,8,5,2006,2006,0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2006,2,776,0,140,0,0,0,0,0,6,2006,232600
528480100,60,65,8125,7,5,2005,2006,0,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,2005,2,615,0,45,0,0,0,0,0,3,2006,186500
528480150,60,65,8125,7,5,2006,2006,0,0,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2006,2,614,0,50,0,0,0,0,0,8,2006,197000
528488120,20,62,7500,7,5,2005,2005,0,0,0,1257,1257,1266,0,0,1266,0,0,2,0,3,1,6,1,2005,2,453,38,144,0,0,0,0,0,4,2006,176000
531367010,20,91,11024,7,5,2005,2006,118,0,0,1400,1400,1400,0,0,1400,0,0,2,0,3,1,6,0,2005,2,612,144,55,0,0,0,0,0,10,2006,186800
531375060,20,63,13072,6,5,2005,2006,0,0,0,1131,1131,1131,0,0,1131,0,0,1,1,3,1,6,0,1979,0,0,0,39,0,0,0,0,0,3,2006,132000
531375070,20,63,13072,6,5,2005,2005,0,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,2005,2,484,0,0,0,0,0,0,0,3,2006,142500
531375100,20,63,13072,6,5,2004,2004,0,941,0,217,1158,1158,0,0,1158,1,0,1,1,3,1,5,0,2006,2,576,0,50,0,0,0,0,0,5,2006,158000
531376030,60,65,7800,7,5,2005,2005,172,0,0,891,891,891,795,0,1686,0,0,2,1,3,1,8,0,2005,2,462,144,101,0,0,0,0,0,4,2006,184000
531376050,60,74,7632,7,5,2005,2005,96,0,0,784,784,831,754,0,1585,0,0,2,1,3,1,7,0,2005,2,449,100,77,0,0,0,0,0,3,2006,184900
531450040,60,65,7153,6,5,1992,1992,0,387,0,374,761,810,793,0,1603,0,0,2,1,3,1,7,0,1992,2,484,0,124,0,0,0,0,0,7,2006,175900
531451290,60,70,9370,6,5,1992,1993,0,758,0,78,836,844,887,0,1731,1,0,2,1,3,1,7,0,1992,2,462,307,85,0,0,224,0,3000,10,2006,248500
531452080,120,50,7175,6,5,1990,1991,0,904,0,494,1398,1398,0,0,1398,1,0,2,0,2,1,5,0,1990,2,542,0,46,0,0,0,0,0,7,2006,172000
531452100,120,50,7175,6,5,1991,1991,0,278,0,939,1217,1217,0,0,1217,0,0,2,0,2,1,5,0,1991,2,484,0,64,0,0,0,0,0,6,2006,151000
531452210,60,68,9019,6,5,1994,1994,0,274,0,362,636,636,684,0,1320,0,0,2,1,3,1,6,0,1994,2,472,0,40,0,0,0,0,0,7,2006,150000
531478010,20,68,8900,4,4,1966,1966,0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1966,1,384,0,42,0,0,0,0,0,11,2006,107000
531479030,20,60,7800,5,5,1965,1965,0,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1979,1,300,421,0,0,0,0,0,0,7,2006,119900
532351090,90,70,9100,5,5,1963,1963,336,1332,0,396,1728,1728,0,0,1728,1,0,2,0,6,2,10,0,1963,2,504,0,0,0,0,0,0,0,11,2006,125000
532353180,80,88,8471,6,7,1977,1995,46,506,0,0,506,1212,0,0,1212,1,0,1,0,3,1,6,1,1978,2,492,292,12,0,0,0,0,0,7,2006,151000
532376080,20,68,9308,5,5,1965,1965,0,554,0,430,984,984,0,0,984,0,0,1,0,3,1,5,0,1965,1,310,0,0,0,0,0,0,0,7,2006,126000
532376180,20,65,8450,5,6,1968,1968,90,162,270,450,882,909,0,0,909,0,0,1,0,3,1,5,0,1968,1,294,0,155,0,0,0,0,0,11,2006,116000
532378050,20,68,13052,5,6,1965,1965,0,712,0,312,1024,1024,0,0,1024,0,0,1,1,3,1,5,0,1965,1,308,0,0,0,0,0,0,0,1,2006,120875
532378070,20,68,13526,5,6,1965,1965,114,560,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,1965,1,288,180,0,0,0,0,0,0,11,2006,137000
532378130,20,68,8020,5,6,1964,1964,0,644,0,268,912,912,0,0,912,0,0,1,0,3,1,6,0,1979,0,0,0,0,0,0,0,0,0,4,2006,124000
532378220,20,68,8789,5,6,1967,1967,0,659,0,253,912,941,0,0,941,0,0,1,0,3,1,6,1,1967,1,288,64,0,0,0,0,0,0,6,2006,129200
533110130,60,121,16059,8,5,1991,1992,284,0,0,1288,1288,1301,1116,0,2417,0,0,2,1,4,1,9,1,1991,2,462,127,82,0,0,0,0,0,4,2006,260000
533125120,60,105,11025,8,5,1992,1993,692,1118,0,216,1334,1520,1306,0,2826,1,0,2,1,3,1,9,3,1992,3,888,177,208,186,0,0,0,0,10,2006,334000
533127080,60,68,14541,8,7,1993,1993,0,1012,0,326,1338,1352,1168,0,2520,1,0,2,1,5,1,10,1,1993,3,796,209,55,0,0,0,0,0,11,2006,310000
533128030,60,68,13346,7,5,1992,2000,0,728,0,367,1095,1166,1129,0,2295,1,0,2,1,4,1,9,1,1992,2,590,0,40,0,0,0,0,0,7,2006,268000
533128090,20,89,12461,8,5,1994,1995,0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,1994,3,757,0,114,192,0,0,0,0,7,2006,262000
